455441,-164.5470429603,68.3646523877,-166.4326226627,68.0590075299,
455442,-164.5882610153,68.2627772203,-166.4326327095,66.9516630876,
455443,-164.8870947194,67.1731537092,-167.4630773409,64.7369872552,
455444,-165.7217648202,64.4258415236,-168.4935486694,60.3076249014,
455445,-167.3086581015,60.1736564147,-171.5848671667,54.7709392963,
455446,-169.8950729571,54.7942058926,-174.6762032253,48.1269116485,
455447,-173.3985765545,48.4181563539,-178.7979664459,41.4828972047,
455448,-177.6233851199,41.4718334943,-183.9501477246,34.8388943668,
455449,-182.4046221273,34.8089983280,-189.1023405553,28.1948946253,
455450,-187.8144166282,28.5459234745,-194.2545236699,22.6582400206,
455451,-193.7600323504,22.5740886694,-201.4675511383,17.1216130580,
455452,-200.0972074140,17.0950292876,-207.6501529463,11.5849753514,
455453,-206.6301601051,12.1319974043,-214.8631813497,7.1556988972,
455454,-213.4825465942,7.3306448542,-222.0762022536,2.7264254487,
455455,-220.7058919729,2.2602157908,-228.2588643460,-2.8102036680,
455456,-228.1044104240,-2.5820943977,-234.4415556943,-8.3468329848,
455457,-235.4411002868,-6.9925376409,-242.6849222540,-10.5613918269,
455458,-242.4171360835,-10.8149831294,-248.8675167514,-13.8833250983,
455459,-248.7852167255,-14.1048026041,-255.0500990382,-16.0979122249,
455460,-254.4113857183,-16.8863605890,-259.1718496734,-17.2051899604,
455461,-259.0483393391,-19.0821479778,-263.2935543936,-20.5271482088,
455462,-262.4178595393,-20.6334810343,-265.3544211336,-21.6344566057,
455463,-264.4065986812,-21.5303964223,-266.3848611236,-21.6344401905,
455464,-265.4988607317,-22.0165021679,-265.3545923248,-24.9564983080,
455465,-266.0449929756,-22.2556794148,-264.3242166454,-26.0638630783,
455466,-266.2819949007,-22.3531218541,-267.4153079847,-22.7417664035,
455467,-266.4674748249,-22.4195595176,-267.4153048344,-22.7417661341,
455468,-266.8693454986,-22.5712589694,-267.4153146029,-22.7417669695,
455469,-266.9620859386,-22.5978337828,-267.4153202827,-22.7417674555,
455470,-266.9517828411,-22.5900826598,-267.4153247697,-22.7417678389,
455471,-266.9414795342,-22.5823315184,-267.4153232833,-22.7417677123,
455472,-266.9311760330,-22.5779023886,-267.4153259311,-22.7417679384,
455473,-267.0239155801,-22.6155505527,-268.4457371304,-22.7417489675,
455474,-267.3639577827,-22.6897368133,-265.3546631143,-23.8491623125,
455475,-268.0131270485,-22.7373414499,-269.4761764912,-21.6343901089,
455476,-269.4557189058,-22.4195087453,-271.5370045213,-21.6343524230,
455477,-271.0116484087,-21.2235502901,-272.5674037817,-20.5269901341,
455478,-271.8256497682,-18.9590170002,-272.5673658973,-18.3123027416,
455479,-271.1764343341,-16.2803620436,-270.5064913492,-16.0976521079,
455480,-268.9403709283,-14.0646045190,-266.3847805441,-14.9903799287,
455481,-265.6945035186,-12.5265588098,-262.2630929536,-13.8831078020,
455482,-261.5830799080,-10.9774535880,-258.1412605867,-9.4537987090,
455483,-256.6679103583,-9.2489703132,-251.9586772453,-7.2392126282,
455484,-251.3920800660,-7.2801974641,-245.7761279765,-3.9172811437,
455485,-245.5804423208,-4.6414887721,-240.6239310308,-1.7026734754,
455486,-239.7069737842,-1.6096715768,-234.4413495292,1.6192635576,
455487,-234.1632408783,1.6048646247,-229.2892221759,3.8338748882,
455488,-229.0007656283,4.9279281750,-224.1370870100,6.0484882029,
455489,-224.2504608319,8.3107959715,-218.9849292396,10.4777922211,
455490,-219.9844582207,11.6139432612,-216.9239539079,14.9071355216,
455491,-216.2130629836,14.7399234717,-213.8326319586,18.2291236857,
455492,-213.1217542534,17.4329422136,-210.7413348847,20.4437692906,
455493,-210.8135768330,19.5169327764,-209.7108836660,21.5510977929,
455494,-209.4534044125,20.7682138403,-209.7108770803,21.5510971117,
455495,-208.8248433665,21.3418102701,-210.7412611245,22.6584522158,
455496,-208.7527120136,21.4171086470,-210.7412661579,21.5511075926,
455497,-208.7630155897,21.4171087180,-210.7412597929,21.5511069383,
455498,-208.7630148520,21.4160012954,-210.7412675371,21.5511077347,
455499,-208.7630144268,21.4160012516,-210.7412647177,21.5511074448,
455500,-208.7630140673,21.4160012146,-210.7412698217,21.5511079697,
455501,-208.7630136269,21.4171085150,-210.7412745733,21.5511084583,
455502,-208.7630132343,21.4171084741,-210.7412780102,21.5511088118,
455503,-208.7630128418,21.4171084341,-210.7412815952,21.5511091808,
455504,-208.7630124343,21.4182157379,-210.7412833217,21.5511093579,
455505,-208.7630120088,21.4182156945,-210.7412833414,21.5511093603,
455506,-208.7630115685,21.4193229949,-210.7412819315,21.5511092150,
455507,-208.7630111433,21.4193229511,-210.7412866251,21.5511096976,
455508,-208.7733149491,21.4193230452,-210.7412832235,21.5511093478,
455509,-208.7733145392,21.4182156569,-210.7412841334,21.5511094413,
455510,-208.7733141615,21.4171082717,-210.7412854818,21.5511095802,
455511,-208.7733137834,21.4160008873,-210.7412859275,21.5511096261,
455512,-208.7733133908,21.4160008464,-210.7412872482,21.5511097619,
455513,-208.7733130131,21.4148934618,-209.7108699895,21.5510963789,
455514,-208.7630084696,21.4137859455,-209.7108745436,21.5510968498,
455515,-208.7630082049,21.4115712261,-209.7108813537,21.5510975541,
455516,-208.7630080415,21.4115712091,-209.7108869240,21.5510981297,
455517,-208.7630080086,21.4115712061,-208.6804650857,21.5510843538,
455518,-208.7630079578,21.4104638547,-208.6804728226,21.5510851574,
455519,-208.7630078927,21.4104638481,-208.6804734275,21.5510852199,
455520,-208.7630078424,21.4093564964,-208.6804739556,21.5510852751,
455521,-208.7630077764,21.4093564896,-208.6804767779,21.5510855680,
455522,-208.7630075801,21.4093564696,-208.6804795883,21.5510858600,
455523,-208.7527028537,21.4171077021,-208.6804534648,22.6584284855,
455524,-208.5260063248,21.6418955197,-208.6804411738,22.6584271436,
455525,-207.7325694885,22.4070597589,-206.6195656745,24.8730869680,
455526,-206.0323477274,24.1134546509,-203.5282791572,27.0877349463,
455527,-203.6417321631,26.6282019831,-201.4673785326,30.4097374843,
455528,-200.7049829836,29.9324790673,-199.4064842850,33.7317407610,
455529,-197.4797085526,33.9221992057,-195.2847345828,39.2684081953,
455530,-194.0792546058,38.6294768112,-192.1934102863,43.6977433295,
455531,-190.6994019485,44.0653878391,-189.1020703486,50.3417686795,
455532,-187.6286730838,49.9553145395,-186.0107401692,55.8784494060,
455533,-184.8464601167,56.2239570302,-183.9498224618,62.5224876896,
455534,-182.4970245378,62.5955879886,-181.8889020426,69.1665246937,
455535,-180.6009784294,68.7280381178,-180.8584178416,74.7032311107,
455536,-179.1274114383,74.4452394999,-178.7975183485,80.2399268889,
455537,-177.9835849381,79.6973601448,-177.7670503571,84.6692906763,
455538,-177.0561522141,84.5065455945,-177.7670134349,87.9913224795,
455539,-176.3863355578,88.3855649306,-176.7365589975,91.3133427987,
455540,-175.9844416428,91.1007686849,-176.7365457533,92.4206862340,
455541,-175.7680349778,92.7617827109,-176.7365323709,93.5280295886,
455542,-175.6649828549,93.6709112239,-176.7365311138,93.5280289195,
455543,-175.6340663599,94.0230463851,-176.7365301265,93.5280283939,
455544,-175.6340663797,94.0285831517,-176.7365298185,93.5280282300,
455545,-175.6340664471,94.0274758373,-176.7365300927,93.5280283761,
455546,-175.6340664748,94.0274758515,-176.7365301820,93.5280284237,
455547,-175.6340665022,94.0274758666,-176.7365293242,93.5280279670,
455548,-175.6340665299,94.0274758813,-176.7365301390,93.5280284008,
455549,-175.6340665172,94.0285832255,-176.7365297233,93.5280281792,
455550,-175.6340665172,94.0285832255,-176.7365295267,93.5280280749,
455551,-175.6340665172,94.0285832255,-176.7365295925,93.5280281102,
455552,-175.6340665172,94.0285832255,-176.7365160114,94.6353713310,
455553,-175.6340665172,94.0285832255,-176.7365159870,94.6353713179,
455554,-175.6340665172,94.0285832255,-176.7365163269,94.6353715010,
455555,-175.6340665022,94.0274758666,-176.7365168965,94.6353718076,
455556,-175.6340664748,94.0274758515,-176.7365173089,94.6353720301,
455557,-175.6340664325,94.0263684776,-176.7365161836,94.6353714235,
455558,-175.6340664047,94.0263684629,-176.7365172148,94.6353719791,
455559,-175.6340663496,94.0263684332,-176.7365177359,94.6353722596,
455560,-175.6340662945,94.0263684038,-176.7365195712,94.6353732481,
455561,-175.6340661994,94.0274757036,-176.7365196908,94.6353733124,
455562,-175.6237612778,94.0806280402,-176.7365172565,94.6353720016,
455563,-175.5825396985,94.4958816080,-176.7365055363,95.7427162338,
455564,-175.4897896522,95.5666823440,-176.7364819479,97.9574046513,
455565,-175.3764194602,97.6839232311,-176.7364442871,101.2794360492,
455566,-175.3866879135,100.8188149131,-176.7364063921,104.6014673231,
455567,-175.6854630944,104.8506587200,-177.7667596959,110.1381977478,
455568,-176.4273076277,109.7240890157,-178.7971113346,115.6749276437,
455569,-177.7873931902,115.3117631840,-180.8578810487,121.2116714689,
455570,-179.5390326375,121.2050690889,-182.9186338988,127.8557578252,
455571,-181.6513140413,127.2755542960,-184.9793983493,133.3925007813,
455572,-184.1860621166,133.5497963661,-189.1009758581,140.0366116414,
455573,-187.2154054440,139.9956832307,-192.1921376398,146.6807123297,
455574,-190.8114722745,146.5622777031,-196.3137114963,153.3248273879,
455575,-195.0463902334,153.0059624484,-202.4961179280,158.8616225154,
455576,-199.9716823816,159.1141286740,-208.6785164970,164.3984173630,
455577,-205.5564339993,164.8878825100,-212.8001062942,169.9352030315,
455578,-211.7697328327,170.5165826721,-218.9825024602,176.5793630219,
455579,-218.6630990786,176.0633501689,-226.1953099538,182.1161874093,
455580,-226.0716666269,181.4750308720,-234.4385338602,186.5456813099,
455581,-233.9336113363,186.8424287428,-243.7121218506,193.1898773781,
455582,-242.2592490850,192.4623262490,-254.0161553678,197.6194133990,
455583,-251.0794737455,198.3457840605,-262.2593346752,204.2636170874,
455584,-260.1675953989,204.4108557845,-272.5633192235,210.9078551939,
455585,-269.3381394824,210.6652900909,-286.9889542009,216.4448324113,
455586,-278.5189801099,216.9296961236,-296.2625368701,221.9817271498,
455587,-287.6585988010,223.0955532495,-301.4144611005,228.6258947961,
455588,-296.8291218515,229.2957440378,-307.5967913593,235.2700862317,
455589,-305.8656843125,235.5059037351,-318.9311503019,241.9143805299,
455590,-314.5003840568,241.5388855669,-318.9311090674,249.6658811722,
455591,-322.6920054527,247.3991173814,-330.2654374923,254.0954460994,
455592,-330.3890285880,253.1021001978,-341.5997805854,258.5250369918,
455593,-337.6429767643,258.5470660966,-349.8429243506,262.9545874547,
455594,-344.4332426322,263.7362286849,-357.0556363545,269.5988295802,
455595,-350.8113463724,268.7105602401,-359.1163157321,274.0282298505,
455596,-356.8597212865,273.4623107342,-364.2682444301,278.4577282746,
455597,-362.3310721361,277.9261407237,-369.4201842179,281.7798749692,
455598,-367.1738894858,281.8650801903,-374.5721444377,285.1020407384,
455599,-371.3984880142,285.3123571888,-376.6328706745,288.4241199385,
455600,-375.0048513163,288.2579916405,-379.7240263056,290.6388793830,
455601,-377.9002447457,290.6455060766,-381.7847774583,292.8536148691,
455602,-380.2392270202,292.5789941538,-384.8759403249,295.0683821680,
455603,-382.5472977689,294.4936575474,-386.9367217416,296.1757774180,
455604,-384.9584062346,296.5135218869,-388.9974533895,299.4978656161,
455605,-387.5549837802,298.7094599827,-396.2103263014,300.6054467065,
455606,-390.0897347809,300.9231136266,-400.3319332381,301.7129104295,
455607,-392.2741515760,302.8964634930,-405.4839444956,303.9277685493,
455608,-394.4585665221,304.9008189276,-397.2405127733,307.2495012074,
455609,-396.4162945387,306.7302069741,-399.3012811192,308.3568898585,
455610,-397.9309558403,308.2140913708,-400.3316572267,309.4642612413,
455611,-399.0952861709,309.3956610088,-401.3620320417,310.5716318040,
455612,-400.0329330288,310.3192127933,-402.3924370086,310.5716595985,
455613,-400.7954145111,311.0810872095,-403.4228164032,310.5716676535,
455614,-401.3209081010,311.6093050910,-403.4227774622,311.6790037717,
455615,-401.5991106255,311.8916857446,-403.4227683187,311.6789966666,
455616,-401.6815410833,311.9725242150,-403.4227684190,311.6789967449,
455617,-401.6918450969,311.9758465636,-403.4227994606,310.5716545358,
455618,-401.6918450969,311.9758465636,-403.4228016747,310.5716562500,
455619,-401.6918450969,311.9758465636,-403.4228018102,310.5716563544,
455620,-401.6918450969,311.9758465636,-403.4227991950,310.5716543301,
455621,-401.6815409630,311.9747388544,-403.4228019357,310.5716564525,
455622,-401.6815405852,311.9747385597,-404.4532026923,310.5716811961,
455623,-401.6918440956,311.9780605145,-404.4532065093,310.5716841438,
455624,-401.8154891764,312.1031935329,-404.4531810914,311.6790307839,
455625,-402.1246025400,312.4121508195,-404.4531553531,312.7863771935,
455626,-402.6707028812,312.9614082888,-404.4531599660,312.7863807820,
455627,-403.1343729260,313.4276127091,-404.4531544577,312.7863764971,
455628,-403.2889295056,313.5704639528,-405.4835598058,312.7864049651,
455629,-403.5362199760,313.8140860973,-410.6356879257,313.8939926899,
455630,-404.2677885532,314.5360943229,-412.6964687344,315.0013940789,
455631,-405.8648748431,316.1141033630,-416.8180657343,317.2162254145,
455632,-408.2862627137,318.5071402351,-419.9092218014,320.5383694920,
455633,-411.4495215960,321.6266156691,-424.0307290999,323.8605035490,
455634,-415.2928265359,325.3894759789,-429.1826349663,328.2900333104,
455635,-419.7234483964,329.5642855959,-433.3041270006,332.7195296037,
455636,-424.4425793660,333.8730950460,-439.4864908994,336.0417700701,
455637,-429.0586798735,337.9405065161,-438.4557497030,340.4709530320,
455638,-433.5408287287,341.7598673641,-441.5468401829,344.9004265403,
455639,-437.8478125177,345.3411444715,-445.6683243974,349.3299259160,
455640,-442.0620571131,348.9058087448,-447.7289634625,352.6519646658,
455641,-446.0496101546,352.4771107987,-450.8200388663,357.0814320068,
455642,-449.2231281619,356.5511232362,-452.8807206083,361.5108765160,
455643,-450.8201109989,361.1964771121,-457.0023468332,365.9404994653,
455644,-450.5623677377,365.9137524810,-453.9110052313,370.3697774437,
455645,-448.6869091120,370.1625731807,-447.7283989695,372.5841671620,
455646,-445.7913676578,374.0138282437,-444.6370888015,375.9060964584,
455647,-442.4218463811,377.8362805969,-442.5762191620,379.2280900008,
455648,-438.9595853271,381.8890594322,-438.4544537889,384.7646823103,
455649,-435.5282323448,386.2186777376,-441.5458295932,389.1944177657,
455650,-432.1277820380,390.9137203441,-432.2718638066,393.6233061093,
455651,-428.8406695283,395.8955688124,-428.1501115314,398.0525336847,
455652,-425.6875114804,400.8585967761,-422.9979419130,403.5890843312,
455653,-422.6064890427,405.6234129159,-418.8762077136,408.0183238651,
455654,-419.5769982764,410.1512626894,-415.7848837726,413.5549760031,
455655,-416.6402517588,414.4410368665,-412.6935481298,417.9842411376,
455656,-414.0126327065,418.4384799562,-413.7239590986,421.3064063561,
455657,-411.7250583646,421.9929955260,-408.5718211110,424.6282303107,
455658,-409.8393515400,425.1023697781,-407.5413417843,427.9502394623,
455659,-408.3864167355,428.1176339713,-405.4804485822,432.3795767095,
455660,-407.5104903312,431.6123923789,-406.5107856690,434.5942916317,
455661,-407.7473949587,434.9300036345,-409.6019883814,436.8091421116,
455662,-408.9734908992,437.8844344080,-409.6018146603,440.1310821752,
455663,-410.9208775306,440.3007152225,-413.7234572489,440.1312591203,
455664,-413.5174174679,442.5553420171,-416.8146350390,441.2387100918,
455665,-416.2685210404,444.5486380584,-419.9057825553,442.3461298320,
455666,-419.4008617279,446.7977400224,-425.0577264987,444.5609904132,
455667,-423.0483936733,449.3292322119,-430.2096927206,445.6685005246,
455668,-427.0874670448,452.1010290597,-434.3311720819,448.9906415692,
455669,-431.2398811899,454.9259829702,-438.4526770760,452.3128121716,
455670,-435.5262422765,457.8350994794,-442.5741059732,456.7422839828,
455671,-439.8435145407,460.7265010051,-445.6652036959,460.0644172079,
455672,-443.9753171466,463.5237742543,-448.7563138322,462.2791875930,
455673,-447.9010428963,466.2291337620,-452.8778054345,465.6013549686,
455674,-451.7340334321,468.8758021262,-455.9688478647,467.8160591456,
455675,-455.4227719445,471.4205928798,-459.0599252705,471.1381792410,
455676,-458.9157380372,473.8236378397,-463.1814363580,473.3529958144,
455677,-462.1820203400,476.0594664840,-466.2726392334,473.3531132426,
455678,-465.1701016666,478.1125761622,-469.3637501196,475.5678944101,
455679,-467.8696786460,479.9597117870,-471.4244381025,478.8899935826,
455680,-470.4353046065,481.7182541485,-473.4851434031,481.1047326954,
455681,-473.2997383939,483.6694844906,-476.5762630785,483.3195269174,
455682,-476.2981223092,485.6605849648,-479.6673771905,485.5343169480,
455683,-479.2140718982,487.6871173891,-482.7585159791,486.6417541091,
455684,-482.1712366251,489.7147592317,-486.8800417862,488.8565991823,
455685,-485.2005222705,491.9273304981,-489.9712081135,489.9640665847,
455686,-488.3637499071,494.3613743840,-493.0622584779,494.3935581828,
455687,-491.5888034970,496.7012970403,-495.1229434792,497.7156653415,
455688,-494.9375087464,498.9249550722,-498.2140183277,499.9304248244,
455689,-498.2037850813,500.9869369734,-502.3355754446,501.0379302889,
455690,-501.1506473486,502.7676426558,-504.3962925024,503.2526929631,
455691,-503.6338431229,504.2050560198,-506.4569666710,504.3600327001,
455692,-505.7564131636,505.2936446540,-509.5482515763,503.2528647958,
455693,-507.6316925000,506.2748129734,-512.6394559782,503.2529972671,
455694,-509.4657506084,507.4121155579,-515.7305470739,505.4677804022,
455695,-511.9695448389,509.1363348543,-518.8216394033,507.6825662671,
455696,-515.3800627846,511.4840208763,-522.9431265670,509.8973923817,
455697,-519.3160660705,514.1882893708,-527.0646812275,512.1122867112,
455698,-523.3138819677,517.1273165346,-531.1863988028,512.1125773443,
455699,-527.1777357596,520.4140483789,-533.2468149460,518.7565843803,
455700,-530.6500362225,523.7572407962,-536.3377827145,523.1860213379,
455701,-533.8853616530,526.6054417771,-538.3983807769,526.5080616333,
455702,-536.9970592668,528.9320817906,-541.4894542915,528.7228409267,
455703,-539.6347942189,530.7393605581,-542.5198313333,529.8302474321,
455704,-541.4379337237,531.9519662354,-543.5501626284,530.9376092206,
455705,-542.5610318384,532.7127516628,-543.5501147662,532.0449449066,
455706,-543.1689460534,533.1424222870,-544.5804856177,532.0449630529,
455707,-543.3853209837,533.3151748955,-544.5805138627,532.0449908070,
455708,-543.3647102590,533.3506075319,-543.5501066210,532.0449368882,
455709,-543.3440975292,533.4092932347,-543.5500532763,533.1522671126,
455710,-543.3234843007,533.4823744205,-543.5500564247,533.1522702185,
455711,-543.3131799124,533.4868031042,-543.5500634293,533.1522771286,
455712,-543.3131796644,533.4890176254,-543.5500694806,533.1522830978,
455713,-543.3131794168,533.4912321473,-543.5500670852,533.1522807347,
455714,-543.3131790840,533.4934465851,-543.5500695155,533.1522831324,
455715,-543.3028749447,533.4956607468,-543.5500698354,533.1522834486,
455716,-543.3028746124,533.4978751844,-543.5500688924,533.1522825182,
455717,-543.3028743643,533.5000897065,-543.5500846898,533.1522981030,
455718,-543.3028739931,533.5034114888,-543.5500630961,533.1522768000,
455719,-543.2925697293,533.5067329109,-543.5500610324,533.1522747634,
455720,-543.2925689320,533.5100542732,-544.5804107783,533.1522721917,
455721,-543.2822628518,533.5410584773,-544.5804607245,532.0449385922,
455722,-543.2719569174,533.5654185281,-544.5804211901,533.1522824433,
455723,-543.3028654576,533.6063896860,-543.5501028932,533.1523160603,
455724,-543.6531874764,533.8544455825,-544.5804629009,534.2597064580,
455725,-544.6526385622,534.5487837675,-547.6715633242,535.3671326855,
455726,-546.8782232438,536.0747810748,-551.7933197791,534.2600911359,
455727,-550.2372087698,538.3582429789,-556.9449264142,538.6894789044,
455728,-554.2968454045,541.0758129833,-562.0966343816,543.1189700884,
455729,-558.6037704049,543.9606045148,-564.1571674426,547.5483422025,
455730,-562.8179429982,546.9638684607,-569.3090049552,549.7631991774,
455731,-566.9393929632,549.7966066125,-574.4610119191,550.8708391479,
455732,-570.7826447702,552.4145109211,-576.5215699404,554.1928580162,
455733,-574.1828380349,554.7323077886,-579.6126750320,556.4076865414,
455734,-577.0884589669,556.7189932861,-581.6734187446,557.5151182747,
455735,-579.4685948564,558.3147657713,-583.7341432034,558.6225320020,
455736,-581.3026377246,559.5661338528,-584.7644908804,559.7299173290,
455737,-582.6936250171,560.5118581790,-585.7948632395,560.8373266374,
455738,-583.7136822088,561.1973423886,-586.8252225403,560.8373389050,
455739,-584.3628104871,561.6303391490,-585.7950671003,560.8375229388,
455740,-584.6410084730,561.8174913336,-585.7950542439,560.8375105592,
455741,-584.6410086392,561.8252431919,-585.7950795909,560.8375349660,
455742,-584.6307048736,561.8296724498,-585.7949748871,560.8374341454,
455743,-584.6307051156,561.8329948384,-585.7949528756,560.8374129494,
455744,-584.6307053405,561.8318876705,-585.7949401237,560.8374006707,
455745,-584.6307054320,561.8318877594,-585.7949262078,560.8373872707,
455746,-584.6307054320,561.8318877594,-586.8252167771,560.8373333655,
455747,-584.6307055235,561.8318878484,-586.8251874047,560.8373051319,
455748,-584.6307055235,561.8318878484,-586.8251907721,560.8373083690,
455749,-584.6307056153,561.8318879361,-586.8251914590,560.8373090294,
455750,-584.6307056153,561.8318879361,-586.8251887138,560.8373063909,
455751,-584.6307056153,561.8318879361,-586.8251806143,560.8372986047,
455752,-584.6307057067,561.8318880250,-586.8252402935,560.8373559700,
455753,-584.6307057067,561.8318880250,-586.8252477891,560.8373631751,
